count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,attack_types
140,2,1,1,0,0,0.01,0.06,0,1
1,34,0,0,0,0,1,0,1,1
1,1,0,0,0,0,1,0,0,0
141,9,1,1,0,0,0.06,0.06,0,1
200,200,0,0,0,0,1,0.01,0.01,0
14,14,0,0,0,0,1,0,0,0
510,1,0.1,0,0.89,1,0,1,0,1
1,1,0,0,1,1,1,0,0,0
1,1,0,0,1,1,1,0,0,1
103,183,0,0,0,0,1,0,0.01,0
41,1,1,1,0,0,0.02,0.15,0,1
297,48,1,0.4,0,0,0.06,0.06,0.06,1
1,1,0,0,0,0,1,0,0,0
124,13,0,0,1,1,0.1,0.06,0,1
11,12,0,0,0,0,1,0,0.17,0
12,13,0,0,0,0,1,0,0.15,0
8,17,0,0,0,0,1,0,0.18,0
2,3,0,0,0,0.33,1,0,0.67,0
1,1,0,0,1,1,1,0,0,1
2,2,0,0,1,1,1,0,0,1
1,1,0,0,0,0,1,0,0,0
2,2,0,0,0,0,1,0,0,0
293,15,1,1,0,0,0.05,0.05,0,1
1,1,0,0,0,0,1,0,0,0
1,5,0,0,0,0,1,0,0.4,0
22,5,1,1,0,0,0.23,0.23,0,1
231,15,0,0,1,1,0.06,0.06,0,1
229,1,1,1,0,0,0,0.07,0,1
111,1,0,0,1,1,0.01,0.07,0,1
1,14,0,0,0,0,1,0,0.21,0
100,11,1,1,0,0,0.11,0.06,0,1
1,2,0,0,0,0,1,0,1,0
4,4,0,0,0,0,1,0,0,0
260,260,0,0,0,0,1,0.01,0.01,0
4,4,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
3,1,0,0,0,0,0.33,1,0,0
1,1,0,0,0,0,1,0,0,0
129,9,1,1,0,0,0.07,0.06,0,1
2,2,0,0,1,1,1,0,0,1
103,5,0,0,1,1,0.05,0.08,0,1
266,18,1,1,0,0,0.07,0.06,0,1
283,15,0,0,1,1,0.05,0.06,0,1
1,1,0,0,0,0,1,0,0,0
261,1,0.08,0,0.87,1,0,1,0,1
1,1,0,0,0,0,1,0,0,0
1,1,0,0,1,1,1,0,0,1
1,1,0,0,0,0,1,0,0,0
139,221,0,0,0,0,1,0,0.02,0
100,14,1,1,0,0,0.14,0.06,0,1
2,2,0,0,0,0,1,0,0,0
121,6,1,1,0,0,0.05,0.07,0,1
4,17,0,0,0,0,1,0,0.12,0
296,296,0,0,0,0,1,0,0,0
2,2,0,0,1,1,1,0,0,1
7,1,0,0,0,0,0.14,0.29,0,0
2,2,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
1,9,0,0,0,0.22,1,0,0.56,0
6,6,0,0,0,0,1,0,0,0
41,11,1,1,0,0,0.27,0.1,0,1
5,5,0,0,0,0,1,0,0,0
27,27,0,0,0,0,1,0,0,0
278,20,1,1,0,0,0.07,0.06,0,1
2,1,0,0,0,0,0.5,1,0,0
2,1,0,0,1,1,0.5,1,0,1
272,272,0,0,0,0,1,0,0,0
10,10,0,0,0,0,1,0,0,0
75,153,0,0,0,0,1,0,0.01,0
9,10,0,0,0,0,1,0,0.2,0
28,28,0,0,0,0,1,0,0,0
2,2,0,0,0,0,1,0,0,0
105,11,1,1,0,0,0.1,0.07,0,1
2,2,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
4,1,0,0,0,0,0.25,0.75,0,0
271,2,1,1,0,0,0.01,0.06,0,1
241,241,0,0,0,0,1,0,0,1
6,9,0,0,0,0,1,0,0.33,0
1,2,0,0,0,0,1,0,1,1
1,1,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
9,9,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
25,7,1,1,0,0,0.28,0.12,0,1
6,6,0,0,0,0,1,0,0,0
147,8,1,1,0,0,0.05,0.05,0,1
1,11,0,0,0,0,1,0,0.27,0
1,1,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
127,6,0,0,1,1,0.05,0.06,0,1
267,20,1,1,0,0,0.07,0.06,0,1
1,44,0,0,0,0,1,0,1,1
65,145,0,0,0,0,1,0,0.01,0
71,150,0,0,0,0,1,0,0.01,0
230,15,1,1,0,0,0.07,0.07,0,1
149,8,1,1,0,0,0.05,0.06,0,1
107,7,1,1,0,0,0.07,0.06,0,1
7,7,0,0,0,0,1,0,0,0
511,511,0,0,0,0,1,0,0,1
1,1,0,0,0,0,1,0,0,0
9,17,0,0,0,0,1,0,0.12,0
1,2,0,0,0,0,1,0,1,0
234,311,0,0,0,0,1,0.01,0.01,0
161,241,0,0,0,0,1,0,0.01,0
12,12,0,0,0,0,1,0,0,0
119,14,1,1,0,0,0.12,0.07,0,1
64,13,1,1,0,0,0.2,0.06,0,1
1,1,0,0,1,1,1,0,0,0
13,13,0,0,0,0,1,0,0,0
182,182,0,0,0,0,1,0,0,0
218,11,1,1,0,0,0.05,0.06,0,1
1,2,0,0,0,0,1,0,1,0
16,3,1,1,0,0,0.19,0.25,0,1
230,1,1,1,0,0,0,0.07,0,1
1,1,0,0,0,0,1,0,0,0
127,127,0,0,0,0,1,0,0,0
1,1,0,0,1,1,1,0,0,1
1,1,0,0,1,1,1,0,0,1
202,202,0,0,0,0,1,0,0,0
2,1,0,0,1,1,0.5,1,0,1
1,28,0,0,0,0,1,0,1,1
4,10,0,0,0,0,1,0,0.2,0
261,9,1,1,0,0,0.03,0.06,0,1
1,29,0,0,0,0,1,0,1,1
239,1,0.09,0,0.86,1,0,1,0,1
2,5,0,0,0,0,1,0,0.4,0
120,12,1,1,0,0,0.1,0.07,0,1
238,20,1,1,0,0,0.08,0.04,0,1
425,425,0,0,0,0,1,0,0,1
1,1,0,0,0,0,1,0,0,0
510,2,0.2,0,0.79,0,0,1,0,1
221,6,1,1,0,0,0.03,0.06,0,1
141,9,1,1,0,0,0.06,0.06,0,1
20,4,1,1,0,0,0.2,0.15,0,1
2,2,0,0,0,0,1,0,0,0
17,4,1,1,0,0,0.24,0.18,0,1
1,1,0,0,0,0,1,0,0,0
1,1,0,0,1,1,1,0,0,0
22,22,0,0,0,0,1,0,0,0
2,2,0,0,0,0,1,0,0,0
15,15,0,0,0,0,1,0,0,0
10,12,0,0,0,0,1,0,0.17,0
142,2,1,1,0,0,0.01,0.06,0,1
2,2,0,0,0,0,1,0,0,1
12,12,0,0,0,0,1,0,0,0
16,16,0,0,0,0,1,0,0,0
15,15,0,0,0,0,1,0,0,0
7,7,0,0,0.57,0.57,1,0,0,0
9,28,0,0,0,0,1,0,0.11,0
1,1,0,0,0,0,1,0,0,0
22,24,0,0,0,0,1,0,0.12,0
149,25,1,1,0,0,0.17,0.05,0,1
1,1,0,0,0,0,1,0,0,0
5,5,0,0,0,0,1,0,0,0
120,5,1,1,0,0,0.04,0.06,0,1
1,3,0,0,0,0,1,0,1,0
2,2,0,0,0,0,1,0,0,0
16,16,0,0,0,0,1,0,0,0
253,1,1,1,0,0,0,0.07,0,1
12,12,0,0,0,0,1,0,0,0
126,6,1,1,0,0,0.05,0.06,0,1
1,1,0,0,0,0,1,0,0,0
179,5,0.59,1,0,0,0.03,0.04,0,1
1,2,0,0,1,1,1,0,1,0
162,6,1,1,0,0,0.04,0.06,0,1
114,5,1,1,0,0,0.04,0.06,0,1
233,7,0,0,1,1,0.03,0.07,0,1
332,332,0,0,0,0,1,0,0,1
1,1,0,0,1,1,1,0,0,0
228,1,1,1,0,0,0,0.07,0,1
3,3,0,0,0,0,1,0,0,0
22,22,0,0,0,0,1,0,0,0
201,201,0,0,0,0,1,0,0,0
511,1,0.18,0,0.82,1,0,1,0,1
2,2,0,0,0,0,1,0,0,0
10,11,0,0,0,0,1,0,0.18,0
2,2,0,0,1,1,1,0,0,1
4,20,0,0,0,0,1,0,0.1,0
337,2,0,0,1,1,0.01,0.52,0,1
1,1,0,0,1,1,1,0,0,1
258,4,1,1,0,0,0.02,0.07,0,1
2,2,0,0,0,0,1,0,0,0
16,3,0,0,0,0,0.19,0.12,0,1
248,23,1,1,0,0,0.09,0.05,0,1
2,2,0,0,0,0,1,0,0,0
11,11,0,0,0,0,1,0,0,0
282,17,1,1,0,0,0.06,0.06,0,1
140,219,0,0,0,0,1,0,0.01,0
3,3,0,0,0,0,1,0,0,0
129,7,1,1,0,0,0.05,0.06,0,1
28,28,0,0,0,0,1,0,0,0
40,40,0,0,0,0,1,0,0,0
243,9,1,1,0,0,0.04,0.06,0,1
1,1,0,0,0,0,1,0,0,0
279,3,1,1,0,0,0.01,0.06,0,1
214,4,0,0,1,1,0.02,0.07,0,1
101,6,1,1,0,0,0.06,0.05,0,1
41,14,0,0,0,0,0.34,0.1,0,1
3,3,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
6,10,0,0,0,0,1,0,0.2,0
1,1,0,0,0,0,1,0,0,0
15,16,0,0,0,0,1,0,0.12,0
4,6,0,0,0,0,1,0,0.33,0
5,2,0,0,0,0,0.4,0.4,0,0
147,9,0,0,1,1,0.06,0.07,0,1
4,1,0,0,0.25,1,0.25,0.75,0,1
107,16,1,1,0,0,0.15,0.06,0,1
242,1,0.1,0,0.89,1,0,1,0,1
9,10,0,0,0,0,1,0,0.2,0
135,21,1,1,0,0,0.16,0.05,0,1
240,8,1,1,0,0,0.03,0.06,0,1
5,5,0,0,0,0,1,0,0,1
2,2,0,0,0,0,1,0,0,0
4,38,0,0,0,0,1,0,0.08,0
240,3,1,1,0,0,0.01,0.06,0,1
14,23,0,0,0,0,1,0,0.09,0
133,19,1,1,0,0,0.14,0.07,0,1
25,28,0,0,0,0,1,0,0.07,0
147,18,1,1,0,0,0.12,0.05,0,1
40,190,0,0,0,0,1,0,0.02,0
112,14,1,1,0,0,0.12,0.06,0,1
133,7,1,1,0,0,0.05,0.06,0,1
1,1,0,0,0,0,1,0,0,0
283,283,0,0,0,0,1,0,0,0
102,4,0,0,1,1,0.04,0.06,0,1
1,20,0,0,0,0,1,0,1,1
1,1,0,0,0,0,1,0,0,0
238,13,1,1,0,0,0.05,0.07,0,1
22,22,0,0,0,0,1,0,0,0
15,9,1,1,0,0,0.6,0.2,0,1
31,31,0,0,0,0,1,0,0,0
2,38,0,0,0,0,1,0,0.13,0
106,9,0,0,1,1,0.08,0.06,0,1
2,2,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
182,181,0,0,0,0,0.99,0.01,0,0
5,6,0,0,0,0,1,0,0.33,0
131,3,1,1,0,0,0.02,0.05,0,1
15,15,0,0,0,0,1,0,0,0
323,323,0,0,0,0,1,0,0,0
61,4,1,1,0,0,0.07,0.1,0,1
131,11,1,1,0,0,0.08,0.07,0,1
2,2,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
1,31,0,0,0,0,1,0,1,1
1,4,1,0.5,0,0,1,0,1,0
2,2,0,0,0,0,1,0,0,1
6,13,0,0,0,0,1,0,0.31,0
1,15,0,0,0,0,1,0,1,1
100,1,1,1,0,0,0.01,0.06,0,1
134,16,1,1,0,0,0.12,0.05,0,1
11,12,0,0,0,0,1,0,0.17,0
3,3,0,0,0,0,1,0,0,0
147,17,0,0,1,1,0.12,0.05,0,1
1,1,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
120,2,1,1,0,0,0.02,0.06,0,1
34,5,1,1,0,0,0.15,0.12,0,1
1,2,0,0,0,0,1,0,1,0
1,22,0,0,0,0,1,0,1,1
112,112,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,1
7,7,0,0,0,0,1,0,0,0
3,3,0,0,0,0,1,0,0,0
6,6,0,0,0,0,1,0,0,0
2,2,0,0,0,0,1,0,0,0
297,18,1,1,0,0,0.06,0.06,0,1
1,44,0,0,0,0,1,0,1,1
14,14,0,0,0,0,1,0,0,0
220,1,0,0,1,1,0,0.07,0,1
272,14,1,1,0,0,0.05,0.06,0,1
26,3,1,1,0,0,0.12,0.15,0,1
148,19,1,1,0,0,0.13,0.05,0,1
14,4,0,0,0,0,0.29,0.21,0,1
5,5,0,0,0,0,1,0,0,0
236,13,1,1,0,0,0.06,0.06,0,1
5,5,0,0,0,0,1,0,0,0
7,7,0,0,0,0,1,0,0,0
3,3,0,0,0,0,1,0,0,0
8,8,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
1,1,0,0,1,1,1,0,0,0
234,14,1,1,0,0,0.06,0.06,0,1
1,18,0,0,0,0,1,0,1,1
21,21,0,0,0,0,1,0,0,0
214,18,1,1,0,0,0.08,0.06,0,1
1,1,0,0,0,0,1,0,0,0
239,7,1,1,0,0,0.03,0.06,0,1
1,1,0,0,0,0,1,0,0,0
510,510,0,0,0,0,1,0,0,1
104,4,1,1,0,0,0.04,0.07,0,1
299,25,1,1,0,0,0.08,0.05,0,1
1,1,0,0,0,0,1,0,0,0
6,11,0,0,0,0,1,0,0.18,0
125,6,1,1,0,0,0.05,0.06,0,1
107,5,1,1,0,0,0.05,0.07,0,1
1,1,0,0,0,0,1,0,0,0
4,4,0,0,0,0,1,0,0,0
115,7,1,1,0,0,0.06,0.06,0,1
492,492,0,0,0,0,1,0,0,0
7,50,0,0,0,0,1,0,0.08,0
24,24,0,0,0,0,1,0,0,0
6,7,0,0,0,0,1,0,0.29,0
145,13,1,1,0,0,0.09,0.06,0,1
1,1,0,0,0,0,1,0,0,0
3,4,0,0,0,0.25,1,0,0.5,1
1,2,0,0,0,0,1,0,1,0
1,1,0,0,0,0,1,0,0,0
73,1,0.1,0,0.9,1,0.01,1,0,1
1,2,0,0,0,0,1,0,1,0
292,11,1,1,0,0,0.04,0.05,0,1
234,14,0,0,1,1,0.06,0.07,0,1
146,19,1,1,0,0,0.13,0.05,0,1
6,6,0,0,0,0,1,0,0,0
1,2,0,0,0,0,1,0,1,0
10,1,0,0,0,0,0.1,0.2,0,0
2,2,0,0,0,0,1,0,0,1
213,13,1,1,0,0,0.06,0.07,0,1
1,1,1,1,0,0,1,0,0,0
3,3,0,0,0,0,1,0,0,0
1,26,1,0.04,0,0,1,0,0.08,0
269,18,1,1,0,0,0.07,0.06,0,1
3,23,0,0,0,0,1,0,0.22,0
11,11,0,0,0,0,1,0,0,0
147,1,1,1,0,0,0.01,0.07,0,1
243,8,1,1,0,0,0.03,0.07,0,1
1,4,0,0,0,0,1,0,1,0
6,6,0,0,0,0,1,0,0,0
4,4,0,0,0,0,1,0,0,0
246,4,1,1,0,0,0.02,0.06,0,1
245,24,1,1,0,0,0.1,0.06,0,1
294,14,1,1,0,0,0.05,0.06,0,1
97,17,1,1,0,0,0.18,0.05,0,1
7,8,0,0,0,0,1,0,0.25,0
138,8,0,0,1,1,0.06,0.06,0,1
243,18,1,1,0,0,0.07,0.07,0,1
11,11,0,0,0,0,1,0,0,0
6,1,0,0,0,0,0.17,0.67,0,0
6,7,0,0,0,0,1,0,0.29,0
127,13,1,1,0,0,0.1,0.06,0,1
1,1,1,1,0,0,1,0,0,0
13,13,0,0,0,0,1,0,0,0
41,9,1,1,0,0,0.22,0.1,0,1
167,10,1,1,0,0,0.06,0.07,0,1
511,511,0,0,0,0,1,0,0,1
511,511,0,0,0,0,1,0,0,1
118,20,0,0,1,1,0.17,0.06,0,1
81,1,0.01,1,0.91,0,0.01,1,0,1
260,11,1,1,0,0,0.04,0.07,0,1
285,14,1,1,0,0,0.05,0.06,0,1
3,1,0,0,0,0,0.33,0.67,0,0
101,9,1,1,0,0,0.09,0.05,0,1
271,18,1,1,0,0,0.07,0.05,0,1
1,1,0,0,0,0,1,0,0,1
241,11,1,1,0,0,0.05,0.06,0,1
163,17,1,1,0,0,0.1,0.05,0,1
4,4,0,0,0,0,1,0,0,0
109,4,0,0,1,1,0.04,0.08,0,1
117,8,1,1,0,0,0.07,0.08,0,1
111,19,1,1,0,0,0.17,0.06,0,1
270,6,1,1,0,0,0.02,0.07,0,1
2,2,0,0,0,0,1,0,0,0
42,2,0,0,0,0,0.05,0.05,0,0
272,19,1,1,0,0,0.07,0.05,0,1
1,3,0,0,0,0,1,0,1,0
247,21,1,1,0,0,0.09,0.06,0,1
26,1,1,1,0,0,0.04,0.12,0,1
244,15,1,1,0,0,0.06,0.07,0,1
1,1,0,0,1,1,1,0,0,0
4,7,0,0,0,0,1,0,0.29,0
1,3,0,0,0,0,1,0,1,0
51,11,1,1,0,0,0.22,0.08,0,1
131,131,0,0,0,0,1,0,0,1
1,1,0,0,0,0,1,0,0,1
1,4,0,0,0,0,1,0,1,0
1,1,0,0,0,0,1,0,0,0
226,14,1,1,0,0,0.06,0.05,0,1
4,5,0,0,0,0,1,0,0.4,0
2,2,0.5,0.5,0,0,1,0,0,0
19,20,0,0,0,0,1,0,0.1,0
2,1,0,0,0,0,0.5,1,0,0
2,1,0.5,1,0,0,0.5,1,0,1
101,1,0,0,1,1,0.01,0.06,0,1
1,2,0,0,1,1,1,0,1,0
116,12,0,0,1,1,0.1,0.08,0,1
103,1,1,1,0,0,0.01,0.07,0,1
1,1,1,1,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
11,11,0,0,0,0,1,0,0,0
1,30,0,0,0,0,1,0,1,1
31,32,0,0,0,0,1,0,0.06,0
66,19,1,1,0,0,0.29,0.06,0,1
6,15,0,0,0,0,1,0,0.4,0
5,11,0,0,0,0,1,0,0.18,0
7,10,0,0,0,0,1,0,0.3,0
1,23,0,0,0,0,1,0,1,1
1,1,0,0,0,0,1,0,0,0
1,2,0,0,1,1,1,0,1,0
26,27,0,0,0,0,1,0,0.07,0
19,41,0,0,0.05,0.02,1,0,0.07,0
300,20,1,1,0,0,0.07,0.05,0,1
230,230,0,0,0,0,1,0,0,0
118,10,1,1,0,0,0.08,0.06,0,1
186,186,0,0,0,0,1,0,0,0
2,2,0.5,0.5,0,0,1,0,0,0
289,11,1,1,0,0,0.04,0.05,0,1
51,55,0,0,0,0,1,0,0.07,0
2,2,0,0,1,1,1,0,0,1
6,6,0,0,0,0,1,0,0,0
5,5,0,0,0,0,1,0,0,0
167,17,1,1,0,0,0.1,0.07,0,1
38,49,0,0,0,0,1,0,0.08,0
223,3,1,1,0,0,0.01,0.06,0,1
282,2,1,1,0,0,0.01,0.06,0,1
3,5,0.33,0.4,0,0,1,0,0.4,0
1,1,0,0,0,0,1,0,0,0
12,12,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
1,7,0,0,0,0,1,0,1,1
1,1,0,0,0,0,1,0,0,0
1,8,0,0,0,0,1,0,0.25,0
181,181,0,0,0,0,1,0,0,1
1,1,0,0,0,0,1,0,0,1
39,40,0,0,0,0,1,0,0.05,0
246,7,1,1,0,0,0.03,0.06,0,1
1,1,0,0,0,0,1,0,0,0
15,17,0,0,0,0,1,0,0.18,0
1,2,0,0,0,0,1,0,1,0
1,29,0,0,0,0,1,0,1,1
1,1,0,0,0,0,1,0,0,0
61,15,1,1,0,0,0.25,0.07,0,1
1,1,0,0,0,0,1,0,0,0
1,51,0,0,0,0,1,0,1,1
25,25,0,0,0,0,1,0,0,0
1,3,0,0,0,0,1,0,1,1
146,17,1,1,0,0,0.12,0.05,0,1
217,1,0,0,1,1,0,0.51,0,1
1,1,0,0,0,0,1,0,0,0
27,27,0,0,0,0,1,0,0,0
9,9,0,0,0,0,1,0,0,0
228,21,1,1,0,0,0.09,0.05,0,1
2,12,0.5,0.08,0,0.08,1,0,0.33,0
320,320,0,0,0,0,1,0,0,0
152,1,0,0,1,1,0.01,0.07,0,1
1,1,0,0,0,0,1,0,0,0
224,1,1,1,0,0,0,0.07,0,1
3,3,0,0,0,0,1,0,0,0
6,6,0,0,0,0,1,0,0,0
1,3,0,0,0,0,1,0,0.67,1
113,2,1,1,0,0,0.02,0.07,0,1
14,36,0,0,0,0,1,0,0.06,0
2,4,0,0,0,0,1,0,0.5,0
10,10,0,0,0,0,1,0,0,0
1,2,0,0,0,0,1,0,1,0
46,20,0,0,1,1,0.43,0.07,0,1
510,510,0,0,0,0,1,0,0,1
6,6,0,0,0,0,1,0,0,0
5,5,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
1,26,0,0,0,0,1,0,1,1
24,24,0,0,0,0,1,0,0,0
115,20,1,1,0,0,0.17,0.06,0,1
12,12,0,0,0,0,1,0,0,0
129,6,1,1,0,0,0.05,0.06,0,1
22,22,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
2,2,0,0,0,0,1,0,0,0
240,2,1,1,0,0,0.01,0.07,0,1
3,1,1,1,0,0,0.33,0.67,0,1
126,2,1,1,0,0,0.02,0.07,0,1
6,6,0,0,0,0,1,0,0,0
1,1,0,0,1,1,1,0,0,0
2,3,0,0,0,0,1,0,0.67,0
135,15,1,1,0,0,0.11,0.05,0,1
292,5,1,1,0,0,0.02,0.05,0,1
5,24,0,0,0,0,1,0,0.08,0
1,25,0,0,0,0,1,0,1,1
3,3,0,0,0,0,1,0,0,0
2,1,0,0,0,0,0.5,1,0,0
15,15,0,0,0,0,1,0,0,0
6,6,0,0,0,0,1,0,0,0
90,1,1,1,0,0,0.01,0.07,0,1
249,2,1,1,0,0,0.01,0.06,0,1
207,19,1,1,0,0,0.09,0.06,0,1
1,1,0,0,1,1,1,0,0,1
5,5,0.2,0.2,0,0,1,0,0,0
1,43,0,0,0,0,1,0,1,1
1,1,0,0,0,0,1,0,0,0
1,2,0,0,0,0,1,0,1,0
222,11,0,0,1,1,0.05,0.06,0,1
6,6,0,0,0,0,1,0,0,0
288,5,1,1,0,0,0.02,0.06,0,1
238,4,1,1,0,0,0.02,0.07,0,1
1,45,0,0,0,0,1,0,1,1
1,2,0,0,0,0,1,0,1,0
12,22,0,0,0,0,1,0,0.09,0
234,15,1,1,0,0,0.06,0.06,0,1
2,2,0,0,1,1,1,0,0,0
276,14,1,1,0,0,0.05,0.06,0,1
212,10,1,1,0,0,0.05,0.07,0,1
67,67,0,0,0,0,1,0,0,0
1,3,0,0,0,0,1,0,1,0
297,20,1,1,0,0,0.07,0.06,0,1
8,8,0,0,0,0,1,0,0,0
38,40,0,0,0,0,1,0,0.08,0
17,17,0,0,0,0,1,0,0,0
120,13,0,0,1,1,0.11,0.08,0,1
2,2,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
15,15,0,0,0,0,1,0,0,0
289,11,1,1,0,0,0.04,0.06,0,1
13,13,0,0,0,0,1,0,0,0
1,28,0,0,0,0,1,0,0.18,0
2,2,0,0,0,0,1,0,0,1
275,2,1,1,0,0,0.01,0.06,0,1
202,9,1,1,0,0,0.04,0.06,0,1
4,4,0,0,0,0,1,0,0,0
221,301,0,0,0,0,1,0,0.01,0
1,46,0,0,0,0,1,0,1,1
15,43,0,0,0,0,1,0,0.05,0
49,17,1,1,0,0,0.35,0.08,0,1
53,16,1,1,0,0,0.3,0.06,0,1
63,63,0,0,0,0,1,0,0,1
138,19,1,1,0,0,0.14,0.06,0,1
1,2,0,0,0,0,1,0,1,0
1,32,0,0,0,0,1,0,1,1
144,13,1,1,0,0,0.09,0.06,0,1
296,7,1,1,0,0,0.02,0.05,0,1
1,33,0,0,0,0,1,0,1,1
1,2,0,0,0,0,1,0,1,0
1,4,0,0,0,0,1,0,0.75,0
93,91,0.01,0,0.01,0,0.98,0.03,0,1
2,1,0,0,0,0,0.5,1,0,0
1,2,0,0,1,1,1,0,1,0
5,5,0,0,0,0,1,0,0,0
260,1,1,1,0,0,0,0.05,0,1
15,15,0,0,0,0,1,0,0,0
1,1,0,0,1,1,1,0,0,0
2,2,0,0,1,1,1,0,0,1
1,1,0,0,0,0,1,0,0,0
25,8,0,0,0,0,0.32,0.12,0,1
4,6,0,0,0,0,1,0,0.5,0
237,16,1,1,0,0,0.07,0.07,0,1
149,10,0,0,1,1,0.07,0.05,0,1
76,4,0,0,1,1,0.05,0.08,0,1
3,3,0,0,0,0,1,0,0,0
238,1,1,1,0,0,0,0.05,0,1
1,1,0,0,0,0,1,0,0,0
2,4,0,0,0,0,1,0,0.5,1
197,12,1,1,0,0,0.06,0.06,0,1
265,3,1,1,0,0,0.01,0.06,0,1
2,3,0,0,0,0,1,0,0.67,0
279,18,1,1,0,0,0.06,0.05,0,1
2,2,0,0,0,0,1,0,0,0
105,4,1,1,0,0,0.04,0.07,0,1
2,2,1,1,0,0,1,0,0,0
2,2,0,0,0,0,1,0,0,1
3,3,0,0,0,0,1,0,0,0
103,10,0,0,1,1,0.1,0.06,0,1
179,5,1,1,0,0,0.03,0.08,0,1
2,3,0,0,0,0,1,0,0.67,0
135,13,1,1,0,0,0.1,0.06,0,1
1,1,0,0,1,1,1,0,0,0
8,1,0,0,0,0,0.12,0.25,0,0
256,20,1,1,0,0,0.08,0.06,0,1
203,2,0,0,1,1,0.01,0.07,0,1
15,15,0.07,0.07,0,0,1,0,0,0
15,15,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
236,1,1,1,0,0,0,0.07,0,1
26,31,0,0,0,0,1,0,0.1,0
7,7,0,0,0,0,1,0,0,0
464,1,0.05,1,0.94,0,0,1,0,1
146,16,1,1,0,0,0.11,0.06,0,1
2,2,0,0,1,1,1,0,0,1
55,4,1,1,0,0,0.07,0.11,0,1
130,16,1,1,0,0,0.12,0.05,0,1
229,3,1,1,0,0,0.01,0.07,0,1
14,14,0,0,0,0,1,0,0,0
450,1,0.08,0,0.92,1,0,1,0,1
2,2,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,1
291,1,0.03,0,0.95,1,0,1,0,1
446,446,0,0,0,0,1,0,0,1
201,17,0,0,1,1,0.08,0.06,0,1
1,1,0,0,0,0,1,0,0,0
1,1,0,0,1,1,1,0,0,0
5,8,0,0,0,0,1,0,0.25,0
5,5,0,0,0,0,1,0,0,0
1,3,0,0,0,0,1,0,1,0
2,2,0,0,0,0,1,0,0,0
2,3,0,0,0,0,1,0,0.67,0
273,4,1,1,0,0,0.01,0.06,0,1
2,2,0,0,0,0,1,0,0,0
2,2,0,0,0,0,1,0,0,0
6,6,0,0,0,0,1,0,0,0
129,4,1,1,0,0,0.03,0.06,0,1
116,4,1,1,0,0,0.03,0.07,0,1
26,10,1,1,0,0,0.38,0.12,0,1
131,6,1,1,0,0,0.05,0.06,0,1
1,2,0,0,0,0,1,0,1,0
291,16,1,1,0,0,0.05,0.05,0,1
235,4,1,1,0,0,0.02,0.06,0,1
5,11,0,0,0,0,1,0,0.36,0
1,1,1,1,0,0,1,0,0,1
3,3,0,0,0,0,1,0,0,0
187,2,1,1,0,0,0.01,0.06,0,1
1,1,0,0,0,0,1,0,0,0
44,44,0,0,0.02,0.02,1,0,0,0
2,2,0,0,1,1,1,0,0,1
55,3,1,1,0,0,0.05,0.09,0,1
96,16,0,0,1,1,0.17,0.06,0,1
172,6,0,0,1,1,0.03,0.08,0,1
2,2,0,0,0,0,1,0,0,0
2,2,0,0,0,0,1,0,0,0
144,19,1,1,0,0,0.13,0.05,0,1
1,2,0,0,0,0,1,0,1,1
1,2,0,0,0,0,1,0,1,0
242,7,1,1,0,0,0.03,0.06,0,1
153,235,0,0,0,0,1,0,0.02,0
286,6,1,1,0,0,0.02,0.06,0,1
6,64,0,0,0,0,1,0,0.05,0
233,17,0,0,1,1,0.07,0.06,0,1
86,85,0.01,0,0,0,0.99,0.02,0,1
1,1,0,0,0,0,1,0,0,0
133,11,1,1,0,0,0.08,0.06,0,1
100,25,1,1,0,0,0.25,0.04,0,1
1,1,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
233,23,1,1,0,0,0.1,0.05,0,1
1,1,0,0,1,1,1,0,0,0
4,4,0,0,0,0,1,0,0,0
49,49,0,0,0,0,1,0,0,0
